category,family,arm,seed,lambda_value,lambda_anchor,first_stage_r2,direction,true_elasticity,final_estimated_elasticity,final_abs_bias,final_regret,regret_pct_of_oracle
CER,baseline,greedy,4,0.4,0.012,0.51,loop,-2.48,-2.5616,0.0816,2562.57,55.49
CER,exploration,controlled_variance,4,0.4,0.012,0.51,loop,-2.48,-2.5093,0.0293,1915.78,41.48
CER,causal,twosls,4,0.4,0.012,0.51,loop,-2.48,-2.7051,0.2251,637.06,13.79
CER,baseline,greedy,4,0.6,0.012,0.51,loop,-2.48,-2.4817,0.0017,1949.0,42.2
CER,exploration,controlled_variance,4,0.6,0.012,0.51,loop,-2.48,-2.4636,0.0164,2305.89,49.93
CER,causal,twosls,4,0.6,0.012,0.51,loop,-2.48,-2.1643,0.3157,1041.78,22.56
CER,baseline,greedy,4,0.8,0.012,0.51,loop,-2.48,-2.4538,0.0262,2325.29,50.35
CER,exploration,controlled_variance,4,0.8,0.012,0.51,loop,-2.48,-2.3998,0.0802,2974.16,64.4
CER,causal,twosls,4,0.8,0.012,0.51,loop,-2.48,-2.0015,0.4785,1610.53,34.87
ANA,baseline,greedy,4,0.0,0.012,0.38,loop,-1.43,-0.3861,1.0439,3630.28,36.9
ANA,exploration,controlled_variance,4,0.0,0.012,0.38,loop,-1.43,-1.1919,0.2381,3445.68,35.03
ANA,causal,twosls,4,0.0,0.012,0.38,loop,-1.43,-1.239,0.191,802.44,8.16
ANA,baseline,greedy,4,0.1,0.012,0.38,loop,-1.43,-0.2773,1.1527,3675.76,37.37
ANA,exploration,controlled_variance,4,0.1,0.012,0.38,loop,-1.43,-0.9602,0.4698,3675.41,37.36
ANA,causal,twosls,4,0.1,0.012,0.38,loop,-1.43,-1.2417,0.1883,820.46,8.34
ANA,baseline,greedy,4,0.2,0.012,0.38,loop,-1.43,-0.4304,0.9996,3725.38,37.87
ANA,exploration,controlled_variance,4,0.2,0.012,0.38,loop,-1.43,-1.0043,0.4257,3724.92,37.87
ANA,causal,twosls,4,0.2,0.012,0.38,loop,-1.43,-1.2444,0.1856,852.81,8.67
ANA,baseline,greedy,4,0.3,0.012,0.38,loop,-1.43,-0.5566,0.8734,3778.64,38.41
ANA,exploration,controlled_variance,4,0.3,0.012,0.38,loop,-1.43,-1.0245,0.4055,3778.18,38.41
ANA,causal,twosls,4,0.3,0.012,0.38,loop,-1.43,-1.247,0.183,898.54,9.13
ANA,baseline,greedy,4,0.4,0.012,0.38,loop,-1.43,-0.6847,0.7453,3835.13,38.99
ANA,exploration,controlled_variance,4,0.4,0.012,0.38,loop,-1.43,-1.0517,0.3783,3833.39,38.97
ANA,causal,twosls,4,0.4,0.012,0.38,loop,-1.43,-1.2496,0.1804,957.01,9.73
ANA,baseline,greedy,4,0.6,0.012,0.38,loop,-1.43,-0.8904,0.5396,3956.89,40.22
ANA,exploration,controlled_variance,4,0.6,0.012,0.38,loop,-1.43,-1.2024,0.2276,3842.69,39.06
ANA,causal,twosls,4,0.6,0.012,0.38,loop,-1.43,-1.2547,0.1753,1110.97,11.29
ANA,baseline,greedy,4,0.8,0.012,0.38,loop,-1.43,-1.0058,0.4242,4089.81,41.57
ANA,exploration,controlled_variance,4,0.8,0.012,0.38,loop,-1.43,-1.2306,0.1994,3913.26,39.78
ANA,causal,twosls,4,0.8,0.012,0.38,loop,-1.43,-1.2597,0.1703,1314.95,13.37
COO,baseline,greedy,4,0.0,0.009,0.39,loop,-2.69,-0.7448,1.9452,3904.32,90.17
COO,exploration,controlled_variance,4,0.0,0.009,0.39,loop,-2.69,-2.6799,0.0101,1594.62,36.83
COO,causal,twosls,4,0.0,0.009,0.39,loop,-2.69,-2.5477,0.1423,328.15,7.58
COO,baseline,greedy,4,0.1,0.009,0.39,loop,-2.69,-0.6272,2.0628,3915.81,90.44
COO,exploration,controlled_variance,4,0.1,0.009,0.39,loop,-2.69,-2.7896,0.0996,1591.33,36.75
COO,causal,twosls,4,0.1,0.009,0.39,loop,-2.69,-1.8698,0.8202,768.42,17.75
COO,baseline,greedy,4,0.2,0.009,0.39,loop,-2.69,-2.9911,0.3011,3636.84,83.99
COO,exploration,controlled_variance,4,0.2,0.009,0.39,loop,-2.69,-2.7517,0.0617,1662.86,38.4
COO,causal,twosls,4,0.2,0.009,0.39,loop,-2.69,-2.9074,0.2174,498.03,11.5
COO,baseline,greedy,4,0.3,0.009,0.39,loop,-2.69,-2.8173,0.1273,2176.47,50.27
COO,exploration,controlled_variance,4,0.3,0.009,0.39,loop,-2.69,-2.8348,0.1448,1842.51,42.55
COO,causal,twosls,4,0.3,0.009,0.39,loop,-2.69,-2.9239,0.2339,657.44,15.18
COO,baseline,greedy,4,0.4,0.009,0.39,loop,-2.69,-2.9079,0.2179,2257.39,52.13
COO,exploration,controlled_variance,4,0.4,0.009,0.39,loop,-2.69,-2.6652,0.0248,2036.63,47.04
COO,causal,twosls,4,0.4,0.009,0.39,loop,-2.69,-2.3464,0.3436,866.57,20.01
COO,baseline,greedy,4,0.6,0.009,0.39,loop,-2.69,-2.7092,0.0192,2032.4,46.94
COO,exploration,controlled_variance,4,0.6,0.009,0.39,loop,-2.69,-2.6231,0.0669,2726.54,62.97
COO,causal,twosls,4,0.6,0.009,0.39,loop,-2.69,-2.058,0.632,1419.42,32.78
COO,baseline,greedy,4,0.8,0.009,0.39,loop,-2.69,-2.5875,0.1025,2812.13,64.95
COO,exploration,controlled_variance,4,0.8,0.009,0.39,loop,-2.69,-2.6378,0.0522,3858.94,89.12
COO,causal,twosls,4,0.8,0.009,0.39,loop,-2.69,-2.1021,0.5879,2095.96,48.41
CSO,baseline,greedy,4,0.0,0.0,0.59,promo,-1.51,-0.4255,1.0845,4224.81,44.7
CSO,exploration,controlled_variance,4,0.0,0.0,0.59,promo,-1.51,-1.5906,0.0806,2446.28,25.88
CSO,causal,twosls,4,0.0,0.0,0.59,promo,-1.51,-1.6069,0.0969,630.98,6.68
CSO,baseline,greedy,4,0.1,0.0,0.59,promo,-1.51,-0.4849,1.0251,4286.77,45.35
CSO,exploration,controlled_variance,4,0.1,0.0,0.59,promo,-1.51,-1.0063,0.5037,4273.65,45.21
CSO,causal,twosls,4,0.1,0.0,0.59,promo,-1.51,-1.6082,0.0982,654.7,6.93
CSO,baseline,greedy,4,0.2,0.0,0.59,promo,-1.51,-0.59,0.92,4352.96,46.05
CSO,exploration,controlled_variance,4,0.2,0.0,0.59,promo,-1.51,-1.0439,0.4661,4340.27,45.92
CSO,causal,twosls,4,0.2,0.0,0.59,promo,-1.51,-1.6096,0.0996,703.18,7.44
CSO,baseline,greedy,4,0.3,0.0,0.59,promo,-1.51,-0.6952,0.8148,4422.62,46.79
CSO,exploration,controlled_variance,4,0.3,0.0,0.59,promo,-1.51,-1.0572,0.4528,4404.19,46.6
CSO,causal,twosls,4,0.3,0.0,0.59,promo,-1.51,-1.6128,0.1028,775.15,8.2
CSO,baseline,greedy,4,0.4,0.0,0.59,promo,-1.51,-0.8137,0.6963,4495.21,47.56
CSO,exploration,controlled_variance,4,0.4,0.0,0.59,promo,-1.51,-1.2111,0.2989,4393.74,46.48
CSO,causal,twosls,4,0.4,0.0,0.59,promo,-1.51,-1.4245,0.0855,895.09,9.47
CSO,baseline,greedy,4,0.6,0.0,0.59,promo,-1.51,-0.9646,0.5454,4647.95,49.17
CSO,exploration,controlled_variance,4,0.6,0.0,0.59,promo,-1.51,-1.2699,0.2401,4494.06,47.55
CSO,causal,twosls,4,0.6,0.0,0.59,promo,-1.51,-1.3265,0.1835,1225.6,12.97
CSO,baseline,greedy,4,0.8,0.0,0.59,promo,-1.51,-1.0656,0.4444,4795.19,50.73
CSO,exploration,controlled_variance,4,0.8,0.0,0.59,promo,-1.51,-1.3133,0.1967,4251.47,44.98
CSO,causal,twosls,4,0.8,0.0,0.59,promo,-1.51,-1.3372,0.1728,1497.93,15.85
CHE,baseline,greedy,4,0.0,0.0,0.16,promo,-1.74,-0.2714,1.4686,4905.78,62.78
CHE,exploration,controlled_variance,4,0.0,0.0,0.16,promo,-1.74,-1.8252,0.0852,2150.69,27.52
CHE,causal,twosls,4,0.0,0.0,0.16,promo,-1.74,-1.5085,0.2315,545.46,6.98
CHE,baseline,greedy,4,0.1,0.0,0.16,promo,-1.74,-0.3358,1.4042,4961.61,63.49
CHE,exploration,controlled_variance,4,0.1,0.0,0.16,promo,-1.74,-1.801,0.061,2638.12,33.76
CHE,causal,twosls,4,0.1,0.0,0.16,promo,-1.74,-1.4607,0.2793,695.13,8.9
CHE,baseline,greedy,4,0.2,0.0,0.16,promo,-1.74,-0.6712,1.0688,5020.66,64.25
CHE,exploration,controlled_variance,4,0.2,0.0,0.16,promo,-1.74,-1.6772,0.0628,3226.26,41.29
CHE,causal,twosls,4,0.2,0.0,0.16,promo,-1.74,-1.4675,0.2725,783.86,10.03
CHE,baseline,greedy,4,0.3,0.0,0.16,promo,-1.74,-0.8202,0.9198,5082.1,65.03
CHE,exploration,controlled_variance,4,0.3,0.0,0.16,promo,-1.74,-1.769,0.029,4372.35,55.95
CHE,causal,twosls,4,0.3,0.0,0.16,promo,-1.74,-1.474,0.266,895.68,11.46
CHE,baseline,greedy,4,0.4,0.0,0.16,promo,-1.74,-0.9667,0.7733,5145.39,65.84
CHE,exploration,controlled_variance,4,0.4,0.0,0.16,promo,-1.74,-1.6097,0.1303,3606.85,46.16
CHE,causal,twosls,4,0.4,0.0,0.16,promo,-1.74,-1.4803,0.2597,1028.46,13.16
CHE,baseline,greedy,4,0.6,0.0,0.16,promo,-1.74,-1.6937,0.0463,4820.75,61.69
CHE,exploration,controlled_variance,4,0.6,0.0,0.16,promo,-1.74,-1.5667,0.1733,3659.7,46.83
CHE,causal,twosls,4,0.6,0.0,0.16,promo,-1.74,-1.4084,0.3316,1526.6,19.54
CHE,baseline,greedy,4,0.8,0.0,0.16,promo,-1.74,-1.611,0.129,3992.5,51.09
CHE,exploration,controlled_variance,4,0.8,0.0,0.16,promo,-1.74,-1.5816,0.1584,3185.92,40.77
CHE,causal,twosls,4,0.8,0.0,0.16,promo,-1.74,-1.4154,0.3246,1885.93,24.13
BER,baseline,greedy,4,0.0,0.0,0.11,promo,-2.51,-0.3887,2.1213,4188.16,88.09
BER,exploration,controlled_variance,4,0.0,0.0,0.11,promo,-2.51,-2.5435,0.0335,1589.47,33.43
BER,causal,twosls,4,0.0,0.0,0.11,promo,-2.51,-2.1905,0.3195,380.02,7.99
BER,baseline,greedy,4,0.1,0.0,0.11,promo,-2.51,-0.5621,1.9479,4204.06,88.43
BER,exploration,controlled_variance,4,0.1,0.0,0.11,promo,-2.51,-2.5256,0.0156,1584.23,33.32
BER,causal,twosls,4,0.1,0.0,0.11,promo,-2.51,-2.1892,0.3208,471.24,9.91
BER,baseline,greedy,4,0.2,0.0,0.11,promo,-2.51,-2.5151,0.0051,4013.91,84.43
BER,exploration,controlled_variance,4,0.2,0.0,0.11,promo,-2.51,-2.6147,0.1047,1702.92,35.82
BER,causal,twosls,4,0.2,0.0,0.11,promo,-2.51,-2.1991,0.3109,598.75,12.59
BER,baseline,greedy,4,0.3,0.0,0.11,promo,-2.51,-2.7787,0.2687,3682.67,77.46
BER,exploration,controlled_variance,4,0.3,0.0,0.11,promo,-2.51,-2.5502,0.0402,1779.04,37.42
BER,causal,twosls,4,0.3,0.0,0.11,promo,-2.51,-1.6984,0.8116,1240.93,26.1
BER,baseline,greedy,4,0.4,0.0,0.11,promo,-2.51,-2.6314,0.1214,2428.17,51.07
BER,exploration,controlled_variance,4,0.4,0.0,0.11,promo,-2.51,-2.4203,0.0897,1988.35,41.82
BER,causal,twosls,4,0.4,0.0,0.11,promo,-2.51,-1.8224,0.6876,1191.08,25.05
BER,baseline,greedy,4,0.6,0.0,0.11,promo,-2.51,-2.4762,0.0338,2077.68,43.7
BER,exploration,controlled_variance,4,0.6,0.0,0.11,promo,-2.51,-2.4581,0.0519,2591.6,54.51
BER,causal,twosls,4,0.6,0.0,0.11,promo,-2.51,-1.8633,0.6467,1521.64,32.01
BER,baseline,greedy,4,0.8,0.0,0.11,promo,-2.51,-2.4266,0.0834,2752.95,57.91
BER,exploration,controlled_variance,4,0.8,0.0,0.11,promo,-2.51,-2.4483,0.0617,3508.44,73.8
BER,causal,twosls,4,0.8,0.0,0.11,promo,-2.51,-1.8765,0.6335,2074.85,43.64
BJC,baseline,greedy,4,0.0,0.0,0.26,promo,-2.71,-0.4239,2.2861,4018.63,90.44
BJC,exploration,controlled_variance,4,0.0,0.0,0.26,promo,-2.71,-2.8285,0.1185,1637.63,36.86
BJC,causal,twosls,4,0.0,0.0,0.26,promo,-2.71,-2.3831,0.3269,372.82,8.39
BJC,baseline,greedy,4,0.1,0.0,0.26,promo,-2.71,-0.6158,2.0942,4030.19,90.7
BJC,exploration,controlled_variance,4,0.1,0.0,0.26,promo,-2.71,-2.7779,0.0679,1607.65,36.18
BJC,causal,twosls,4,0.1,0.0,0.26,promo,-2.71,-2.3933,0.3167,471.44,10.61
BJC,baseline,greedy,4,0.2,0.0,0.26,promo,-2.71,-2.8929,0.1829,2972.06,66.89
BJC,exploration,controlled_variance,4,0.2,0.0,0.26,promo,-2.71,-2.7735,0.0635,1692.49,38.09
BJC,causal,twosls,4,0.2,0.0,0.26,promo,-2.71,-1.8799,0.8301,988.83,22.25
BJC,baseline,greedy,4,0.3,0.0,0.26,promo,-2.71,-2.8193,0.1093,2247.55,50.58
BJC,exploration,controlled_variance,4,0.3,0.0,0.26,promo,-2.71,-2.7624,0.0524,1862.52,41.92
BJC,causal,twosls,4,0.3,0.0,0.26,promo,-2.71,-2.2703,0.4397,806.46,18.15
BJC,baseline,greedy,4,0.4,0.0,0.26,promo,-2.71,-2.8775,0.1675,2034.14,45.78
BJC,exploration,controlled_variance,4,0.4,0.0,0.26,promo,-2.71,-2.6497,0.0603,2125.22,47.83
BJC,causal,twosls,4,0.4,0.0,0.26,promo,-2.71,-2.1482,0.5618,1065.19,23.97
BJC,baseline,greedy,4,0.6,0.0,0.26,promo,-2.71,-2.7025,0.0075,2167.99,48.79
BJC,exploration,controlled_variance,4,0.6,0.0,0.26,promo,-2.71,-2.605,0.105,2933.0,66.01
BJC,causal,twosls,4,0.6,0.0,0.26,promo,-2.71,-2.0154,0.6946,1641.94,36.95
BJC,baseline,greedy,4,0.8,0.0,0.26,promo,-2.71,-2.6539,0.0561,3159.41,71.1
BJC,exploration,controlled_variance,4,0.8,0.0,0.26,promo,-2.71,-2.6423,0.0677,4229.86,95.19
BJC,causal,twosls,4,0.8,0.0,0.26,promo,-2.71,-2.0015,0.7085,2398.61,53.98
FRJ,baseline,greedy,4,0.0,0.0,0.21,promo,-1.41,-0.2216,1.1884,4290.36,34.9
FRJ,exploration,controlled_variance,4,0.0,0.0,0.21,promo,-1.41,-1.0658,0.3442,4188.2,34.07
FRJ,causal,twosls,4,0.0,0.0,0.21,promo,-1.41,-1.199,0.211,1304.86,10.62
FRJ,baseline,greedy,4,0.1,0.0,0.21,promo,-1.41,-0.3145,1.0955,4414.85,35.92
FRJ,exploration,controlled_variance,4,0.1,0.0,0.21,promo,-1.41,-0.8619,0.5481,4399.72,35.79
FRJ,causal,twosls,4,0.1,0.0,0.21,promo,-1.41,-1.1999,0.2101,1383.89,11.26
FRJ,baseline,greedy,4,0.2,0.0,0.21,promo,-1.41,-0.4207,0.9893,4549.45,37.01
FRJ,exploration,controlled_variance,4,0.2,0.0,0.21,promo,-1.41,-0.8781,0.5319,4534.77,36.89
FRJ,causal,twosls,4,0.2,0.0,0.21,promo,-1.41,-1.2012,0.2088,1496.23,12.17
FRJ,baseline,greedy,4,0.3,0.0,0.21,promo,-1.41,-0.6289,0.7811,4691.63,38.17
FRJ,exploration,controlled_variance,4,0.3,0.0,0.21,promo,-1.41,-0.9039,0.5061,4677.78,38.06
FRJ,causal,twosls,4,0.3,0.0,0.21,promo,-1.41,-1.2061,0.2039,1618.34,13.17
FRJ,baseline,greedy,4,0.4,0.0,0.21,promo,-1.41,-0.7143,0.6957,4839.51,39.37
FRJ,exploration,controlled_variance,4,0.4,0.0,0.21,promo,-1.41,-0.9253,0.4847,4826.78,39.27
FRJ,causal,twosls,4,0.4,0.0,0.21,promo,-1.41,-1.2078,0.2022,1782.29,14.5
FRJ,baseline,greedy,4,0.6,0.0,0.21,promo,-1.41,-0.8245,0.5855,5147.82,41.88
FRJ,exploration,controlled_variance,4,0.6,0.0,0.21,promo,-1.41,-0.9546,0.4554,5137.85,41.8
FRJ,causal,twosls,4,0.6,0.0,0.21,promo,-1.41,-1.2046,0.2054,2222.36,18.08
FRJ,baseline,greedy,4,0.8,0.0,0.21,promo,-1.41,-0.9031,0.5069,5470.01,44.5
FRJ,exploration,controlled_variance,4,0.8,0.0,0.21,promo,-1.41,-0.9527,0.4573,5463.14,44.45
FRJ,causal,twosls,4,0.8,0.0,0.21,promo,-1.41,-1.2071,0.2029,2699.85,21.96
FSF,baseline,greedy,4,0.0,0.0,0.21,promo,-2.32,-0.3622,1.9578,4582.47,85.12
FSF,exploration,controlled_variance,4,0.0,0.0,0.21,promo,-2.32,-2.3512,0.0312,1602.58,29.77
FSF,causal,twosls,4,0.0,0.0,0.21,promo,-2.32,-1.994,0.326,415.19,7.71
FSF,baseline,greedy,4,0.1,0.0,0.21,promo,-2.32,-0.5001,1.8199,4605.36,85.55
FSF,exploration,controlled_variance,4,0.1,0.0,0.21,promo,-2.32,-2.4052,0.0852,1647.54,30.6
FSF,causal,twosls,4,0.1,0.0,0.21,promo,-2.32,-2.0041,0.3159,508.72,9.45
FSF,baseline,greedy,4,0.2,0.0,0.21,promo,-2.32,-0.9717,1.3483,4632.4,86.05
FSF,exploration,controlled_variance,4,0.2,0.0,0.21,promo,-2.32,-2.3979,0.0779,1768.62,32.85
FSF,causal,twosls,4,0.2,0.0,0.21,promo,-2.32,-1.7837,0.5363,806.46,14.98
FSF,baseline,greedy,4,0.3,0.0,0.21,promo,-2.32,-2.4133,0.0933,3436.11,63.83
FSF,exploration,controlled_variance,4,0.3,0.0,0.21,promo,-2.32,-2.3771,0.0571,1845.63,34.28
FSF,causal,twosls,4,0.3,0.0,0.21,promo,-2.32,-1.6985,0.6215,1121.73,20.84
FSF,baseline,greedy,4,0.4,0.0,0.21,promo,-2.32,-2.3409,0.0209,2797.66,51.97
FSF,exploration,controlled_variance,4,0.4,0.0,0.21,promo,-2.32,-2.31,0.01,2021.73,37.55
FSF,causal,twosls,4,0.4,0.0,0.21,promo,-2.32,-1.7236,0.5964,1256.23,23.33
FSF,baseline,greedy,4,0.6,0.0,0.21,promo,-2.32,-2.2634,0.0566,2326.64,43.22
FSF,exploration,controlled_variance,4,0.6,0.0,0.21,promo,-2.32,-2.2133,0.1067,2544.7,47.27
FSF,causal,twosls,4,0.6,0.0,0.21,promo,-2.32,-1.7656,0.5544,1606.47,29.84
FSF,baseline,greedy,4,0.8,0.0,0.21,promo,-2.32,-2.2093,0.1107,2827.46,52.52
FSF,exploration,controlled_variance,4,0.8,0.0,0.21,promo,-2.32,-2.2382,0.0818,3334.01,61.93
FSF,causal,twosls,4,0.8,0.0,0.21,promo,-2.32,-1.7814,0.5386,2156.53,40.06
GRO,baseline,greedy,4,0.0,0.0,0.2,promo,-1.03,-0.1594,0.8706,886.45,4.29
GRO,exploration,controlled_variance,4,0.0,0.0,0.2,promo,-1.03,-0.7669,0.2631,922.79,4.46
GRO,causal,twosls,4,0.0,0.0,0.2,promo,-1.03,-0.9446,0.0854,1786.46,8.64
GRO,baseline,greedy,4,0.1,0.0,0.2,promo,-1.03,-0.1556,0.8744,839.8,4.06
GRO,exploration,controlled_variance,4,0.1,0.0,0.2,promo,-1.03,-0.6616,0.3684,875.11,4.23
GRO,causal,twosls,4,0.1,0.0,0.2,promo,-1.03,-0.9454,0.0846,1728.37,8.36
GRO,baseline,greedy,4,0.2,0.0,0.2,promo,-1.03,-0.2529,0.7771,801.96,3.88
GRO,exploration,controlled_variance,4,0.2,0.0,0.2,promo,-1.03,-0.6772,0.3528,836.38,4.05
GRO,causal,twosls,4,0.2,0.0,0.2,promo,-1.03,-0.9461,0.0839,1681.29,8.13
GRO,baseline,greedy,4,0.3,0.0,0.2,promo,-1.03,-0.3197,0.7103,772.34,3.74
GRO,exploration,controlled_variance,4,0.3,0.0,0.2,promo,-1.03,-0.6399,0.3901,806.01,3.9
GRO,causal,twosls,4,0.3,0.0,0.2,promo,-1.03,-0.9468,0.0832,1644.69,7.95
GRO,baseline,greedy,4,0.4,0.0,0.2,promo,-1.03,-0.3923,0.6377,750.49,3.63
GRO,exploration,controlled_variance,4,0.4,0.0,0.2,promo,-1.03,-0.6762,0.3538,783.52,3.79
GRO,causal,twosls,4,0.4,0.0,0.2,promo,-1.03,-0.9474,0.0826,1618.13,7.83
GRO,baseline,greedy,4,0.6,0.0,0.2,promo,-1.03,-0.5252,0.5048,728.55,3.52
GRO,exploration,controlled_variance,4,0.6,0.0,0.2,promo,-1.03,-0.7101,0.3199,760.57,3.68
GRO,causal,twosls,4,0.6,0.0,0.2,promo,-1.03,-0.9488,0.0812,1593.77,7.71
GRO,baseline,greedy,4,0.8,0.0,0.2,promo,-1.03,-0.6154,0.4146,733.8,3.55
GRO,exploration,controlled_variance,4,0.8,0.0,0.2,promo,-1.03,-0.7077,0.3223,765.12,3.7
GRO,causal,twosls,4,0.8,0.0,0.2,promo,-1.03,-0.9501,0.0799,1606.34,7.77
DID,baseline,greedy,4,0.0,0.0,0.24,promo,-2.55,-0.3984,2.1516,4269.94,88.74
DID,exploration,controlled_variance,4,0.0,0.0,0.24,promo,-2.55,-2.5651,0.0151,1603.01,33.32
DID,causal,twosls,4,0.0,0.0,0.24,promo,-2.55,-2.2179,0.3321,388.85,8.08
DID,baseline,greedy,4,0.1,0.0,0.24,promo,-2.55,-0.5629,1.9871,4285.84,89.07
DID,exploration,controlled_variance,4,0.1,0.0,0.24,promo,-2.55,-2.5916,0.0416,1604.88,33.35
DID,causal,twosls,4,0.1,0.0,0.24,promo,-2.55,-2.2284,0.3216,489.53,10.17
DID,baseline,greedy,4,0.2,0.0,0.24,promo,-2.55,-2.688,0.138,3273.69,68.04
DID,exploration,controlled_variance,4,0.2,0.0,0.24,promo,-2.55,-2.6311,0.0811,1726.29,35.88
DID,causal,twosls,4,0.2,0.0,0.24,promo,-2.55,-1.6973,0.8527,1201.21,24.96
DID,baseline,greedy,4,0.3,0.0,0.24,promo,-2.55,-2.6662,0.1162,2835.57,58.93
DID,exploration,controlled_variance,4,0.3,0.0,0.24,promo,-2.55,-2.6127,0.0627,1839.9,38.24
DID,causal,twosls,4,0.3,0.0,0.24,promo,-2.55,-1.8263,0.7237,1132.63,23.54
DID,baseline,greedy,4,0.4,0.0,0.24,promo,-2.55,-2.6649,0.1149,2005.02,41.67
DID,exploration,controlled_variance,4,0.4,0.0,0.24,promo,-2.55,-2.5005,0.0495,2071.96,43.06
DID,causal,twosls,4,0.4,0.0,0.24,promo,-2.55,-1.9603,0.5897,1148.51,23.87
DID,baseline,greedy,4,0.6,0.0,0.24,promo,-2.55,-2.5223,0.0277,2201.3,45.75
DID,exploration,controlled_variance,4,0.6,0.0,0.24,promo,-2.55,-2.4519,0.0981,2762.56,57.41
DID,causal,twosls,4,0.6,0.0,0.24,promo,-2.55,-1.9046,0.6454,1662.31,34.55
DID,baseline,greedy,4,0.8,0.0,0.24,promo,-2.55,-2.4664,0.0836,3039.49,63.17
DID,exploration,controlled_variance,4,0.8,0.0,0.24,promo,-2.55,-2.4758,0.0742,3868.18,80.39
DID,causal,twosls,4,0.8,0.0,0.24,promo,-2.55,-1.9284,0.6216,2336.29,48.56
PTW,baseline,greedy,4,0.0,0.0,0.24,promo,-2.55,-0.4028,2.1472,4719.68,89.11
PTW,exploration,controlled_variance,4,0.0,0.0,0.24,promo,-2.55,-2.5821,0.0321,1706.67,32.22
PTW,causal,twosls,4,0.0,0.0,0.24,promo,-2.55,-2.1819,0.3681,427.77,8.08
PTW,baseline,greedy,4,0.1,0.0,0.24,promo,-2.55,-0.5155,2.0345,4738.88,89.47
PTW,exploration,controlled_variance,4,0.1,0.0,0.24,promo,-2.55,-2.6171,0.0671,1657.39,31.29
PTW,causal,twosls,4,0.1,0.0,0.24,promo,-2.55,-2.1948,0.3552,583.31,11.01
PTW,baseline,greedy,4,0.2,0.0,0.24,promo,-2.55,-1.0427,1.5073,4764.13,89.95
PTW,exploration,controlled_variance,4,0.2,0.0,0.24,promo,-2.55,-2.5793,0.0293,1809.91,34.17
PTW,causal,twosls,4,0.2,0.0,0.24,promo,-2.55,-1.7433,0.8067,1339.91,25.3
PTW,baseline,greedy,4,0.3,0.0,0.24,promo,-2.55,-2.6665,0.1165,3057.34,57.73
PTW,exploration,controlled_variance,4,0.3,0.0,0.24,promo,-2.55,-2.6086,0.0586,1978.04,37.35
PTW,causal,twosls,4,0.3,0.0,0.24,promo,-2.55,-1.7992,0.7508,1474.23,27.83
PTW,baseline,greedy,4,0.4,0.0,0.24,promo,-2.55,-2.5088,0.0412,2163.44,40.85
PTW,exploration,controlled_variance,4,0.4,0.0,0.24,promo,-2.55,-2.5819,0.0319,2328.46,43.96
PTW,causal,twosls,4,0.4,0.0,0.24,promo,-2.55,-1.9282,0.6218,1541.82,29.11
PTW,baseline,greedy,4,0.6,0.0,0.24,promo,-2.55,-2.3739,0.1761,2699.74,50.97
PTW,exploration,controlled_variance,4,0.6,0.0,0.24,promo,-2.55,-2.4648,0.0852,3265.77,61.66
PTW,causal,twosls,4,0.6,0.0,0.24,promo,-2.55,-1.8727,0.6773,2211.26,41.75
PTW,baseline,greedy,4,0.8,0.0,0.24,promo,-2.55,-2.3421,0.2079,3858.09,72.84
PTW,exploration,controlled_variance,4,0.8,0.0,0.24,promo,-2.55,-2.453,0.097,4705.11,88.84
PTW,causal,twosls,4,0.8,0.0,0.24,promo,-2.55,-1.9029,0.6471,3135.95,59.21
SHA,baseline,greedy,4,0.0,0.0,0.14,promo,-1.3,-0.2008,1.0992,2695.2,23.26
SHA,exploration,controlled_variance,4,0.0,0.0,0.14,promo,-1.3,-0.9807,0.3193,2712.95,23.42
SHA,causal,twosls,4,0.0,0.0,0.14,promo,-1.3,-1.1243,0.1757,1257.57,10.85
SHA,baseline,greedy,4,0.1,0.0,0.14,promo,-1.3,-0.2508,1.0492,2731.98,23.58
SHA,exploration,controlled_variance,4,0.1,0.0,0.14,promo,-1.3,-0.8779,0.4221,2749.12,23.73
SHA,causal,twosls,4,0.1,0.0,0.14,promo,-1.3,-1.1257,0.1743,1262.18,10.89
SHA,baseline,greedy,4,0.2,0.0,0.14,promo,-1.3,-0.3767,0.9233,2774.2,23.95
SHA,exploration,controlled_variance,4,0.2,0.0,0.14,promo,-1.3,-0.8438,0.4562,2790.87,24.09
SHA,causal,twosls,4,0.2,0.0,0.14,promo,-1.3,-1.1272,0.1728,1277.93,11.03
SHA,baseline,greedy,4,0.3,0.0,0.14,promo,-1.3,-0.4836,0.8164,2821.32,24.35
SHA,exploration,controlled_variance,4,0.3,0.0,0.14,promo,-1.3,-0.9047,0.3953,2837.65,24.49
SHA,causal,twosls,4,0.3,0.0,0.14,promo,-1.3,-1.1287,0.1713,1304.24,11.26
SHA,baseline,greedy,4,0.4,0.0,0.14,promo,-1.3,-0.5875,0.7125,2872.93,24.8
SHA,exploration,controlled_variance,4,0.4,0.0,0.14,promo,-1.3,-0.8798,0.4202,2889.0,24.94
SHA,causal,twosls,4,0.4,0.0,0.14,promo,-1.3,-1.1303,0.1697,1340.68,11.57
SHA,baseline,greedy,4,0.6,0.0,0.14,promo,-1.3,-0.7713,0.5287,2988.43,25.79
